,Unnamed: 0,order_id,product_id,unit_price,quantity,discount
733,733,10524,43,46.0,60,0.0
734,734,10524,54,7.45,15,0.0
735,735,10525,36,19.0,30,0.0
736,736,10525,40,18.4,15,0.1
737,737,10526,1,18.0,8,0.15
738,738,10526,13,6.0,10,0.0
739,739,10526,56,38.0,30,0.15
740,740,10527,4,22.0,50,0.1
741,741,10527,36,19.0,30,0.1
742,742,10528,11,21.0,3,0.0
743,743,10528,33,2.5,8,0.2
744,744,10528,72,34.8,9,0.0
745,745,10529,55,24.0,14,0.0
746,746,10529,68,12.5,20,0.0
747,747,10529,69,36.0,10,0.0
748,748,10530,17,39.0,40,0.0
749,749,10530,43,46.0,25,0.0
750,750,10530,61,28.5,20,0.0
751,751,10530,76,18.0,50,0.0
752,752,10531,59,55.0,2,0.0
753,753,10532,30,25.89,15,0.0
754,754,10532,66,17.0,24,0.0
755,755,10533,4,22.0,50,0.05
756,756,10533,72,34.8,24,0.0
757,757,10533,73,15.0,24,0.05
758,758,10534,30,25.89,10,0.0
759,759,10534,40,18.4,10,0.2
760,760,10534,54,7.45,10,0.2
761,761,10535,11,21.0,50,0.1
762,762,10535,40,18.4,10,0.1
763,763,10535,57,19.5,5,0.1
764,764,10535,59,55.0,15,0.1
765,765,10536,12,38.0,15,0.25
766,766,10536,31,12.5,20,0.0
767,767,10536,33,2.5,30,0.0
768,768,10536,60,34.0,35,0.25
769,769,10537,31,12.5,30,0.0
770,770,10537,51,53.0,6,0.0
771,771,10537,58,13.25,20,0.0
772,772,10537,72,34.8,21,0.0
773,773,10537,73,15.0,9,0.0
774,774,10538,70,15.0,7,0.0
775,775,10538,72,34.8,1,0.0
776,776,10539,13,6.0,8,0.0
777,777,10539,21,10.0,15,0.0
778,778,10539,33,2.5,15,0.0
779,779,10539,49,20.0,6,0.0
780,780,10540,3,10.0,60,0.0
781,781,10540,26,31.23,40,0.0
782,782,10540,38,263.5,30,0.0
783,783,10540,68,12.5,35,0.0
784,784,10541,24,4.5,35,0.1
785,785,10541,38,263.5,4,0.1
786,786,10541,65,21.05,36,0.1
787,787,10541,71,21.5,9,0.1
788,788,10542,11,21.0,15,0.05
789,789,10542,54,7.45,24,0.05
790,790,10543,12,38.0,30,0.15
791,791,10543,23,9.0,70,0.15
792,792,10544,28,45.6,7,0.0
793,793,10544,67,14.0,7,0.0
794,794,10545,11,21.0,10,0.0
795,795,10546,7,30.0,10,0.0
796,796,10546,35,18.0,30,0.0
797,797,10546,62,49.3,40,0.0
798,798,10547,32,32.0,24,0.15
799,799,10547,36,19.0,60,0.0
800,800,10548,34,14.0,10,0.25
801,801,10548,41,9.65,14,0.0
802,802,10549,31,12.5,55,0.15
803,803,10549,45,9.5,100,0.15
804,804,10549,51,53.0,48,0.15
805,805,10550,17,39.0,8,0.1
806,806,10550,19,9.2,10,0.0
807,807,10550,21,10.0,6,0.1
808,808,10550,61,28.5,10,0.1
809,809,10551,16,17.45,40,0.15
810,810,10551,35,18.0,20,0.15
811,811,10551,44,19.45,40,0.0
812,812,10552,69,36.0,18,0.0
813,813,10552,75,7.75,30,0.0
814,814,10553,11,21.0,15,0.0
815,815,10553,16,17.45,14,0.0
816,816,10553,22,21.0,24,0.0
817,817,10553,31,12.5,30,0.0
818,818,10553,35,18.0,6,0.0
819,819,10554,16,17.45,30,0.05
820,820,10554,23,9.0,20,0.05
821,821,10554,62,49.3,20,0.05
822,822,10554,77,13.0,10,0.05
823,823,10555,14,23.25,30,0.2
824,824,10555,19,9.2,35,0.2
825,825,10555,24,4.5,18,0.2
826,826,10555,51,53.0,20,0.2
827,827,10555,56,38.0,40,0.2
828,828,10556,72,34.8,24,0.0
829,829,10557,64,33.25,30,0.0
830,830,10557,75,7.75,20,0.0
831,831,10558,47,9.5,25,0.0
832,832,10558,51,53.0,20,0.0
833,833,10558,52,7.0,30,0.0
834,834,10558,53,32.8,18,0.0
835,835,10558,73,15.0,3,0.0
836,836,10559,41,9.65,12,0.05
837,837,10559,55,24.0,18,0.05
838,838,10560,30,25.89,20,0.0
839,839,10560,62,49.3,15,0.25
840,840,10561,44,19.45,10,0.0
841,841,10561,51,53.0,50,0.0
842,842,10562,33,2.5,20,0.1
843,843,10562,62,49.3,10,0.1
844,844,10563,36,19.0,25,0.0
845,845,10563,52,7.0,70,0.0
846,846,10564,17,39.0,16,0.05
847,847,10564,31,12.5,6,0.05
848,848,10564,55,24.0,25,0.05
849,849,10565,24,4.5,25,0.1
850,850,10565,64,33.25,18,0.1
851,851,10566,11,21.0,35,0.15
852,852,10566,18,62.5,18,0.15
853,853,10566,76,18.0,10,0.0
854,854,10567,31,12.5,60,0.2
855,855,10567,51,53.0,3,0.0
856,856,10567,59,55.0,40,0.2
857,857,10568,10,31.0,5,0.0
858,858,10569,31,12.5,35,0.2
859,859,10569,76,18.0,30,0.0
860,860,10570,11,21.0,15,0.05
861,861,10570,56,38.0,60,0.05
862,862,10571,14,23.25,11,0.15
863,863,10571,42,14.0,28,0.15
864,864,10572,16,17.45,12,0.1
865,865,10572,32,32.0,10,0.1
866,866,10572,40,18.4,50,0.0
867,867,10572,75,7.75,15,0.1
868,868,10573,17,39.0,18,0.0
869,869,10573,34,14.0,40,0.0
870,870,10573,53,32.8,25,0.0
871,871,10574,33,2.5,14,0.0
872,872,10574,40,18.4,2,0.0
873,873,10574,62,49.3,10,0.0
874,874,10574,64,33.25,6,0.0
875,875,10575,59,55.0,12,0.0
876,876,10575,63,43.9,6,0.0
877,877,10575,72,34.8,30,0.0
878,878,10575,76,18.0,10,0.0
879,879,10576,1,18.0,10,0.0
880,880,10576,31,12.5,20,0.0
881,881,10576,44,19.45,21,0.0
882,882,10577,39,18.0,10,0.0
883,883,10577,75,7.75,20,0.0
884,884,10577,77,13.0,18,0.0
885,885,10578,35,18.0,20,0.0
886,886,10578,57,19.5,6,0.0
887,887,10579,15,15.5,10,0.0
888,888,10579,75,7.75,21,0.0
889,889,10580,14,23.25,15,0.05
890,890,10580,41,9.65,9,0.05
891,891,10580,65,21.05,30,0.05
892,892,10581,75,7.75,50,0.2
893,893,10582,57,19.5,4,0.0
894,894,10582,76,18.0,14,0.0
895,895,10583,29,123.79,10,0.0
896,896,10583,60,34.0,24,0.15
897,897,10583,69,36.0,10,0.15
898,898,10584,31,12.5,50,0.05
899,899,10585,47,9.5,15,0.0
900,900,10586,52,7.0,4,0.15
901,901,10587,26,31.23,6,0.0
902,902,10587,35,18.0,20,0.0
903,903,10587,77,13.0,20,0.0
904,904,10588,18,62.5,40,0.2
905,905,10588,42,14.0,100,0.2
906,906,10589,35,18.0,4,0.0
907,907,10590,1,18.0,20,0.0
908,908,10590,77,13.0,60,0.05
909,909,10591,3,10.0,14,0.0
910,910,10591,7,30.0,10,0.0
911,911,10591,54,7.45,50,0.0
912,912,10592,15,15.5,25,0.05
913,913,10592,26,31.23,5,0.05
914,914,10593,20,81.0,21,0.2
915,915,10593,69,36.0,20,0.2
916,916,10593,76,18.0,4,0.2
917,917,10594,52,7.0,24,0.0
918,918,10594,58,13.25,30,0.0
919,919,10595,35,18.0,30,0.25
920,920,10595,61,28.5,120,0.25
921,921,10595,69,36.0,65,0.25
922,922,10596,56,38.0,5,0.2
923,923,10596,63,43.9,24,0.2
924,924,10596,75,7.75,30,0.2
925,925,10597,24,4.5,35,0.2
926,926,10597,57,19.5,20,0.0
927,927,10597,65,21.05,12,0.2
928,928,10598,27,43.9,50,0.0
929,929,10598,71,21.5,9,0.0
930,930,10599,62,49.3,10,0.0
931,931,10600,54,7.45,4,0.0
932,932,10600,73,15.0,30,0.0
933,933,10601,13,6.0,60,0.0
934,934,10601,59,55.0,35,0.0
935,935,10602,77,13.0,5,0.25
936,936,10603,22,21.0,48,0.0
937,937,10603,49,20.0,25,0.05
938,938,10604,48,12.75,6,0.1
939,939,10604,76,18.0,10,0.1
940,940,10605,16,17.45,30,0.05
941,941,10605,59,55.0,20,0.05
942,942,10605,60,34.0,70,0.05
943,943,10605,71,21.5,15,0.05
944,944,10606,4,22.0,20,0.2
945,945,10606,55,24.0,20,0.2
946,946,10606,62,49.3,10,0.2
947,947,10607,7,30.0,45,0.0
948,948,10607,17,39.0,100,0.0
949,949,10607,33,2.5,14,0.0
950,950,10607,40,18.4,42,0.0
951,951,10607,72,34.8,12,0.0
952,952,10608,56,38.0,28,0.0
953,953,10609,1,18.0,3,0.0
954,954,10609,10,31.0,10,0.0
955,955,10609,21,10.0,6,0.0
956,956,10610,36,19.0,21,0.25
957,957,10611,1,18.0,6,0.0
958,958,10611,2,19.0,10,0.0
959,959,10611,60,34.0,15,0.0
960,960,10612,10,31.0,70,0.0
961,961,10612,36,19.0,55,0.0
962,962,10612,49,20.0,18,0.0
963,963,10612,60,34.0,40,0.0
964,964,10612,76,18.0,80,0.0
965,965,10613,13,6.0,8,0.1
966,966,10613,75,7.75,40,0.0
967,967,10614,11,21.0,14,0.0
968,968,10614,21,10.0,8,0.0
969,969,10614,39,18.0,5,0.0
970,970,10615,55,24.0,5,0.0
971,971,10616,38,263.5,15,0.05
972,972,10616,56,38.0,14,0.0
973,973,10616,70,15.0,15,0.05
974,974,10616,71,21.5,15,0.05
975,975,10617,59,55.0,30,0.15
976,976,10618,6,25.0,70,0.0
977,977,10618,56,38.0,20,0.0
978,978,10618,68,12.5,15,0.0
979,979,10619,21,10.0,42,0.0
980,980,10619,22,21.0,40,0.0
981,981,10620,24,4.5,5,0.0
982,982,10620,52,7.0,5,0.0
983,983,10621,19,9.2,5,0.0
984,984,10621,23,9.0,10,0.0
985,985,10621,70,15.0,20,0.0
986,986,10621,71,21.5,15,0.0
987,987,10622,2,19.0,20,0.0
988,988,10622,68,12.5,18,0.2
989,989,10623,14,23.25,21,0.0
990,990,10623,19,9.2,15,0.1
991,991,10623,21,10.0,25,0.1
992,992,10623,24,4.5,3,0.0
993,993,10623,35,18.0,30,0.1
994,994,10624,28,45.6,10,0.0
995,995,10624,29,123.79,6,0.0
996,996,10624,44,19.45,10,0.0
997,997,10625,14,23.25,3,0.0
998,998,10625,42,14.0,5,0.0
999,999,10625,60,34.0,10,0.0
1000,1000,10626,53,32.8,12,0.0
1001,1001,10626,60,34.0,20,0.0
1002,1002,10626,71,21.5,20,0.0
1003,1003,10627,62,49.3,15,0.0
1004,1004,10627,73,15.0,35,0.15
1005,1005,10628,1,18.0,25,0.0
1006,1006,10629,29,123.79,20,0.0
1007,1007,10629,64,33.25,9,0.0
1008,1008,10630,55,24.0,12,0.05
1009,1009,10630,76,18.0,35,0.0
1010,1010,10631,75,7.75,8,0.1
1011,1011,10632,2,19.0,30,0.05
1012,1012,10632,33,2.5,20,0.05
1013,1013,10633,12,38.0,36,0.15
1014,1014,10633,13,6.0,13,0.15
1015,1015,10633,26,31.23,35,0.15
1016,1016,10633,62,49.3,80,0.15
1017,1017,10634,7,30.0,35,0.0
1018,1018,10634,18,62.5,50,0.0
1019,1019,10634,51,53.0,15,0.0
1020,1020,10634,75,7.75,2,0.0
1021,1021,10635,4,22.0,10,0.1
1022,1022,10635,5,21.35,15,0.1
1023,1023,10635,22,21.0,40,0.0
1024,1024,10636,4,22.0,25,0.0
1025,1025,10636,58,13.25,6,0.0
1026,1026,10637,11,21.0,10,0.0
1027,1027,10637,50,16.25,25,0.05
1028,1028,10637,56,38.0,60,0.05
1029,1029,10638,45,9.5,20,0.0
1030,1030,10638,65,21.05,21,0.0
1031,1031,10638,72,34.8,60,0.0
1032,1032,10639,18,62.5,8,0.0
1033,1033,10640,69,36.0,20,0.25
1034,1034,10640,70,15.0,15,0.25
1035,1035,10641,2,19.0,50,0.0
1036,1036,10641,40,18.4,60,0.0
1037,1037,10642,21,10.0,30,0.2
1038,1038,10642,61,28.5,20,0.2
1039,1039,10643,28,45.6,15,0.25
1040,1040,10643,39,18.0,21,0.25
1041,1041,10643,46,12.0,2,0.25
1042,1042,10644,18,62.5,4,0.1
1043,1043,10644,43,46.0,20,0.0
1044,1044,10644,46,12.0,21,0.1
1045,1045,10645,18,62.5,20,0.0
1046,1046,10645,36,19.0,15,0.0
1047,1047,10646,1,18.0,15,0.25
1048,1048,10646,10,31.0,18,0.25
1049,1049,10646,71,21.5,30,0.25
1050,1050,10646,77,13.0,35,0.25
1051,1051,10647,19,9.2,30,0.0
1052,1052,10647,39,18.0,20,0.0
1053,1053,10648,22,21.0,15,0.0
1054,1054,10648,24,4.5,15,0.15
1055,1055,10649,28,45.6,20,0.0
1056,1056,10649,72,34.8,15,0.0
1057,1057,10650,30,25.89,30,0.0
1058,1058,10650,53,32.8,25,0.05
1059,1059,10650,54,7.45,30,0.0
1060,1060,10651,19,9.2,12,0.25
1061,1061,10651,22,21.0,20,0.25
1062,1062,10652,30,25.89,2,0.25
1063,1063,10652,42,14.0,20,0.0
1064,1064,10653,16,17.45,30,0.1
1065,1065,10653,60,34.0,20,0.1
1066,1066,10654,4,22.0,12,0.1
1067,1067,10654,39,18.0,20,0.1
1068,1068,10654,54,7.45,6,0.1
1069,1069,10655,41,9.65,20,0.2
1070,1070,10656,14,23.25,3,0.1
1071,1071,10656,44,19.45,28,0.1
1072,1072,10656,47,9.5,6,0.1
1073,1073,10657,15,15.5,50,0.0
1074,1074,10657,41,9.65,24,0.0
1075,1075,10657,46,12.0,45,0.0
1076,1076,10657,47,9.5,10,0.0
1077,1077,10657,56,38.0,45,0.0
1078,1078,10657,60,34.0,30,0.0
1079,1079,10658,21,10.0,60,0.0
1080,1080,10658,40,18.4,70,0.05
1081,1081,10658,60,34.0,55,0.05
1082,1082,10658,77,13.0,70,0.05
1083,1083,10659,31,12.5,20,0.05
1084,1084,10659,40,18.4,24,0.05
1085,1085,10659,70,15.0,40,0.05
1086,1086,10660,20,81.0,21,0.0
1087,1087,10661,39,18.0,3,0.2
1088,1088,10661,58,13.25,49,0.2
1089,1089,10662,68,12.5,10,0.0
1090,1090,10663,40,18.4,30,0.05
1091,1091,10663,42,14.0,30,0.05
1092,1092,10663,51,53.0,20,0.05
1093,1093,10664,10,31.0,24,0.15
1094,1094,10664,56,38.0,12,0.15
1095,1095,10664,65,21.05,15,0.15
1096,1096,10665,51,53.0,20,0.0
1097,1097,10665,59,55.0,1,0.0
1098,1098,10665,76,18.0,10,0.0
1099,1099,10666,29,123.79,36,0.0
1100,1100,10666,65,21.05,10,0.0
1101,1101,10667,69,36.0,45,0.2
1102,1102,10667,71,21.5,14,0.2
1103,1103,10668,31,12.5,8,0.1
1104,1104,10668,55,24.0,4,0.1
1105,1105,10668,64,33.25,15,0.1
1106,1106,10669,36,19.0,30,0.0
1107,1107,10670,23,9.0,32,0.0
1108,1108,10670,46,12.0,60,0.0
1109,1109,10670,67,14.0,25,0.0
1110,1110,10670,73,15.0,50,0.0
1111,1111,10670,75,7.75,25,0.0
1112,1112,10671,16,17.45,10,0.0
1113,1113,10671,62,49.3,10,0.0
1114,1114,10671,65,21.05,12,0.0
1115,1115,10672,38,263.5,15,0.1
1116,1116,10672,71,21.5,12,0.0
1117,1117,10673,16,17.45,3,0.0
1118,1118,10673,42,14.0,6,0.0
1119,1119,10673,43,46.0,6,0.0
1120,1120,10674,23,9.0,5,0.0
1121,1121,10675,14,23.25,30,0.0
1122,1122,10675,53,32.8,10,0.0
1123,1123,10675,58,13.25,30,0.0
1124,1124,10676,10,31.0,2,0.0
1125,1125,10676,19,9.2,7,0.0
1126,1126,10676,44,19.45,21,0.0
1127,1127,10677,26,31.23,30,0.15
1128,1128,10677,33,2.5,8,0.15
1129,1129,10678,12,38.0,100,0.0
1130,1130,10678,33,2.5,30,0.0
1131,1131,10678,41,9.65,120,0.0
1132,1132,10678,54,7.45,30,0.0
1133,1133,10679,59,55.0,12,0.0
1134,1134,10680,16,17.45,50,0.25
1135,1135,10680,31,12.5,20,0.25
1136,1136,10680,42,14.0,40,0.25
1137,1137,10681,19,9.2,30,0.1
1138,1138,10681,21,10.0,12,0.1
1139,1139,10681,64,33.25,28,0.0
1140,1140,10682,33,2.5,30,0.0
1141,1141,10682,66,17.0,4,0.0
1142,1142,10682,75,7.75,30,0.0
1143,1143,10683,52,7.0,9,0.0
1144,1144,10684,40,18.4,20,0.0
1145,1145,10684,47,9.5,40,0.0
1146,1146,10684,60,34.0,30,0.0
1147,1147,10685,10,31.0,20,0.0
1148,1148,10685,41,9.65,4,0.0
1149,1149,10685,47,9.5,15,0.0
1150,1150,10686,17,39.0,30,0.2
1151,1151,10686,26,31.23,15,0.0
1152,1152,10687,9,97.0,50,0.25
1153,1153,10687,29,123.79,10,0.0
1154,1154,10687,36,19.0,6,0.25
1155,1155,10688,10,31.0,18,0.1
1156,1156,10688,28,45.6,60,0.1
1157,1157,10688,34,14.0,14,0.0
1158,1158,10689,1,18.0,35,0.25
1159,1159,10690,56,38.0,20,0.25
1160,1160,10690,77,13.0,30,0.25
1161,1161,10691,1,18.0,30,0.0
1162,1162,10691,29,123.79,40,0.0
1163,1163,10691,43,46.0,40,0.0
1164,1164,10691,44,19.45,24,0.0
1165,1165,10691,62,49.3,48,0.0
1166,1166,10692,63,43.9,20,0.0
1167,1167,10693,9,97.0,6,0.0
1168,1168,10693,54,7.45,60,0.15
1169,1169,10693,69,36.0,30,0.15
1170,1170,10693,73,15.0,15,0.15
1171,1171,10694,7,30.0,90,0.0
1172,1172,10694,59,55.0,25,0.0
1173,1173,10694,70,15.0,50,0.0
1174,1174,10695,8,40.0,10,0.0
1175,1175,10695,12,38.0,4,0.0
1176,1176,10695,24,4.5,20,0.0
1177,1177,10696,17,39.0,20,0.0
1178,1178,10696,46,12.0,18,0.0
1179,1179,10697,19,9.2,7,0.25
1180,1180,10697,35,18.0,9,0.25
1181,1181,10697,58,13.25,30,0.25
1182,1182,10697,70,15.0,30,0.25
1183,1183,10698,11,21.0,15,0.0
1184,1184,10698,17,39.0,8,0.05
1185,1185,10698,29,123.79,12,0.05
1186,1186,10698,65,21.05,65,0.05
1187,1187,10698,70,15.0,8,0.05
1188,1188,10699,47,9.5,12,0.0
1189,1189,10700,1,18.0,5,0.2
1190,1190,10700,34,14.0,12,0.2
1191,1191,10700,68,12.5,40,0.2
1192,1192,10700,71,21.5,60,0.2
1193,1193,10701,59,55.0,42,0.15
1194,1194,10701,71,21.5,20,0.15
1195,1195,10701,76,18.0,35,0.15
1196,1196,10702,3,10.0,6,0.0
1197,1197,10702,76,18.0,15,0.0
1198,1198,10703,2,19.0,5,0.0
1199,1199,10703,59,55.0,35,0.0
1200,1200,10703,73,15.0,35,0.0
1201,1201,10704,4,22.0,6,0.0
1202,1202,10704,24,4.5,35,0.0
1203,1203,10704,48,12.75,24,0.0
1204,1204,10705,31,12.5,20,0.0
1205,1205,10705,32,32.0,4,0.0
1206,1206,10706,16,17.45,20,0.0
1207,1207,10706,43,46.0,24,0.0
1208,1208,10706,59,55.0,8,0.0
1209,1209,10707,55,24.0,21,0.0
1210,1210,10707,57,19.5,40,0.0
1211,1211,10707,70,15.0,28,0.15
1212,1212,10708,5,21.35,4,0.0
1213,1213,10708,36,19.0,5,0.0
1214,1214,10709,8,40.0,40,0.0
1215,1215,10709,51,53.0,28,0.0
1216,1216,10709,60,34.0,10,0.0
1217,1217,10710,19,9.2,5,0.0
1218,1218,10710,47,9.5,5,0.0
1219,1219,10711,19,9.2,12,0.0
1220,1220,10711,41,9.65,42,0.0
1221,1221,10711,53,32.8,120,0.0
1222,1222,10712,53,32.8,3,0.05
1223,1223,10712,56,38.0,30,0.0
1224,1224,10713,10,31.0,18,0.0
1225,1225,10713,26,31.23,30,0.0
1226,1226,10713,45,9.5,110,0.0
1227,1227,10713,46,12.0,24,0.0
1228,1228,10714,2,19.0,30,0.25
1229,1229,10714,17,39.0,27,0.25
1230,1230,10714,47,9.5,50,0.25
1231,1231,10714,56,38.0,18,0.25
1232,1232,10714,58,13.25,12,0.25
1233,1233,10715,10,31.0,21,0.0
1234,1234,10715,71,21.5,30,0.0
1235,1235,10716,21,10.0,5,0.0
1236,1236,10716,51,53.0,7,0.0
1237,1237,10716,61,28.5,10,0.0
1238,1238,10717,21,10.0,32,0.05
1239,1239,10717,54,7.45,15,0.0
1240,1240,10717,69,36.0,25,0.05
1241,1241,10718,12,38.0,36,0.0
1242,1242,10718,16,17.45,20,0.0
1243,1243,10718,36,19.0,40,0.0
1244,1244,10718,62,49.3,20,0.0
1245,1245,10719,18,62.5,12,0.25
1246,1246,10719,30,25.89,3,0.25
1247,1247,10719,54,7.45,40,0.25
1248,1248,10720,35,18.0,21,0.0
1249,1249,10720,71,21.5,8,0.0
1250,1250,10721,44,19.45,50,0.05
1251,1251,10722,2,19.0,3,0.0
1252,1252,10722,31,12.5,50,0.0
1253,1253,10722,68,12.5,45,0.0
1254,1254,10722,75,7.75,42,0.0
1255,1255,10723,26,31.23,15,0.0
1256,1256,10724,10,31.0,16,0.0
1257,1257,10724,61,28.5,5,0.0
1258,1258,10725,41,9.65,12,0.0
1259,1259,10725,52,7.0,4,0.0
1260,1260,10725,55,24.0,6,0.0
1261,1261,10726,4,22.0,25,0.0
1262,1262,10726,11,21.0,5,0.0
1263,1263,10727,17,39.0,20,0.05
1264,1264,10727,56,38.0,10,0.05
1265,1265,10727,59,55.0,10,0.05
1266,1266,10728,30,25.89,15,0.0
1267,1267,10728,40,18.4,6,0.0
1268,1268,10728,55,24.0,12,0.0
1269,1269,10728,60,34.0,15,0.0
1270,1270,10729,1,18.0,50,0.0
1271,1271,10729,21,10.0,30,0.0
1272,1272,10729,50,16.25,40,0.0
1273,1273,10730,16,17.45,15,0.05
1274,1274,10730,31,12.5,3,0.05
1275,1275,10730,65,21.05,10,0.05
1276,1276,10731,21,10.0,40,0.05
1277,1277,10731,51,53.0,30,0.05
1278,1278,10732,76,18.0,20,0.0
1279,1279,10733,14,23.25,16,0.0
1280,1280,10733,28,45.6,20,0.0
1281,1281,10733,52,7.0,25,0.0
1282,1282,10734,6,25.0,30,0.0
1283,1283,10734,30,25.89,15,0.0
1284,1284,10734,76,18.0,20,0.0
1285,1285,10735,61,28.5,20,0.1
1286,1286,10735,77,13.0,2,0.1
1287,1287,10736,65,21.05,40,0.0
1288,1288,10736,75,7.75,20,0.0
1289,1289,10737,13,6.0,4,0.0
1290,1290,10737,41,9.65,12,0.0
1291,1291,10738,16,17.45,3,0.0
1292,1292,10739,36,19.0,6,0.0
1293,1293,10739,52,7.0,18,0.0
1294,1294,10740,28,45.6,5,0.2
1295,1295,10740,35,18.0,35,0.2
1296,1296,10740,45,9.5,40,0.2
1297,1297,10740,56,38.0,14,0.2
1298,1298,10741,2,19.0,15,0.2
1299,1299,10742,3,10.0,20,0.0
1300,1300,10742,60,34.0,50,0.0
1301,1301,10742,72,34.8,35,0.0
1302,1302,10743,46,12.0,28,0.05
1303,1303,10744,40,18.4,50,0.2
1304,1304,10745,18,62.5,24,0.0
1305,1305,10745,44,19.45,16,0.0
1306,1306,10745,59,55.0,45,0.0
1307,1307,10745,72,34.8,7,0.0
1308,1308,10746,13,6.0,6,0.0
1309,1309,10746,42,14.0,28,0.0
1310,1310,10746,62,49.3,9,0.0
1311,1311,10746,69,36.0,40,0.0
1312,1312,10747,31,12.5,8,0.0
1313,1313,10747,41,9.65,35,0.0
1314,1314,10747,63,43.9,9,0.0
1315,1315,10747,69,36.0,30,0.0
1316,1316,10748,23,9.0,44,0.0
1317,1317,10748,40,18.4,40,0.0
1318,1318,10748,56,38.0,28,0.0
1319,1319,10749,56,38.0,15,0.0
1320,1320,10749,59,55.0,6,0.0
1321,1321,10749,76,18.0,10,0.0
1322,1322,10750,14,23.25,5,0.15
1323,1323,10750,45,9.5,40,0.15
1324,1324,10750,59,55.0,25,0.15
1325,1325,10751,26,31.23,12,0.1
1326,1326,10751,30,25.89,30,0.0
1327,1327,10751,50,16.25,20,0.1
1328,1328,10751,73,15.0,15,0.0
1329,1329,10752,1,18.0,8,0.0
1330,1330,10752,69,36.0,3,0.0
1331,1331,10753,45,9.5,4,0.0
1332,1332,10753,74,10.0,5,0.0
1333,1333,10754,40,18.4,3,0.0
1334,1334,10755,47,9.5,30,0.25
1335,1335,10755,56,38.0,30,0.25
1336,1336,10755,57,19.5,14,0.25
1337,1337,10755,69,36.0,25,0.25
1338,1338,10756,18,62.5,21,0.2
1339,1339,10756,36,19.0,20,0.2
1340,1340,10756,68,12.5,6,0.2
1341,1341,10756,69,36.0,20,0.2
1342,1342,10757,34,14.0,30,0.0
1343,1343,10757,59,55.0,7,0.0
1344,1344,10757,62,49.3,30,0.0
1345,1345,10757,64,33.25,24,0.0
1346,1346,10758,26,31.23,20,0.0
1347,1347,10758,52,7.0,60,0.0
1348,1348,10758,70,15.0,40,0.0
1349,1349,10759,32,32.0,10,0.0
1350,1350,10760,25,14.0,12,0.25
1351,1351,10760,27,43.9,40,0.0
1352,1352,10760,43,46.0,30,0.25
1353,1353,10761,25,14.0,35,0.25
1354,1354,10761,75,7.75,18,0.0
1355,1355,10762,39,18.0,16,0.0
1356,1356,10762,47,9.5,30,0.0
1357,1357,10762,51,53.0,28,0.0
1358,1358,10762,56,38.0,60,0.0
1359,1359,10763,21,10.0,40,0.0
1360,1360,10763,22,21.0,6,0.0
1361,1361,10763,24,4.5,20,0.0
1362,1362,10764,3,10.0,20,0.1
1363,1363,10764,39,18.0,130,0.1
1364,1364,10765,65,21.05,80,0.1
1365,1365,10766,2,19.0,40,0.0
1366,1366,10766,7,30.0,35,0.0
1367,1367,10766,68,12.5,40,0.0
1368,1368,10767,42,14.0,2,0.0
1369,1369,10768,22,21.0,4,0.0
1370,1370,10768,31,12.5,50,0.0
1371,1371,10768,60,34.0,15,0.0
1372,1372,10768,71,21.5,12,0.0
1373,1373,10769,41,9.65,30,0.05
1374,1374,10769,52,7.0,15,0.05
1375,1375,10769,61,28.5,20,0.0
1376,1376,10769,62,49.3,15,0.0
1377,1377,10770,11,21.0,15,0.25
1378,1378,10771,71,21.5,16,0.0
1379,1379,10772,29,123.79,18,0.0
1380,1380,10772,59,55.0,25,0.0
1381,1381,10773,17,39.0,33,0.0
1382,1382,10773,31,12.5,70,0.2
1383,1383,10773,75,7.75,7,0.2
1384,1384,10774,31,12.5,2,0.25
1385,1385,10774,66,17.0,50,0.0
1386,1386,10775,10,31.0,6,0.0
1387,1387,10775,67,14.0,3,0.0
1388,1388,10776,31,12.5,16,0.05
1389,1389,10776,42,14.0,12,0.05
1390,1390,10776,45,9.5,27,0.05
1391,1391,10776,51,53.0,120,0.05
1392,1392,10777,42,14.0,20,0.2
1393,1393,10778,41,9.65,10,0.0
1394,1394,10779,16,17.45,20,0.0
1395,1395,10779,62,49.3,20,0.0
1396,1396,10780,70,15.0,35,0.0
1397,1397,10780,77,13.0,15,0.0
1398,1398,10781,54,7.45,3,0.2
1399,1399,10781,56,38.0,20,0.2
1400,1400,10781,74,10.0,35,0.0
1401,1401,10782,31,12.5,1,0.0
1402,1402,10783,31,12.5,10,0.0
1403,1403,10783,38,263.5,5,0.0
1404,1404,10784,36,19.0,30,0.0
1405,1405,10784,39,18.0,2,0.15
1406,1406,10784,72,34.8,30,0.15
1407,1407,10785,10,31.0,10,0.0
1408,1408,10785,75,7.75,10,0.0
1409,1409,10786,8,40.0,30,0.2
1410,1410,10786,30,25.89,15,0.2
1411,1411,10786,75,7.75,42,0.2
1412,1412,10787,2,19.0,15,0.05
1413,1413,10787,29,123.79,20,0.05
1414,1414,10788,19,9.2,50,0.05
1415,1415,10788,75,7.75,40,0.05
1416,1416,10789,18,62.5,30,0.0
1417,1417,10789,35,18.0,15,0.0
1418,1418,10789,63,43.9,30,0.0
1419,1419,10789,68,12.5,18,0.0
1420,1420,10790,7,30.0,3,0.15
1421,1421,10790,56,38.0,20,0.15
1422,1422,10791,29,123.79,14,0.05
